ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gills_1	gills_2	gills_3	gills_4	gills_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027352257.1	546.169094271513	3.05315013823046	0.785146047274137	3.88863976177471	0.000100807613947699	0.000325250556500032	368	53	111	239	68	161	219	177	369	3020	178.821232073973	43.9364149987097	82.0618423939832	196.930157030809	85.1935013865815	183.748890170073	219.223307260885	223.516135415766	633.945073974622	3614.31438800972	Down_gills_Up_hemocyte
XM_027352108.1	1462.16932597599	-1.91395065635205	0.492326810495338	-3.88756130186449	0.000101256420085912	0.000326583591838437	3422	2437	4795	1243	2635	309	411	318	826	404	1662.84308738352	2020.2461009784	3544.92373224459	1024.20161167069	3301.24817873004	352.660913432004	411.419083489606	401.57136193341	1419.07488103804	483.504308859579	Up_gills_Down_hemocyte
XM_027377223.1	796.108630737804	2.10636353478154	0.541839606963167	3.8874299842845	0.000101311197141526	0.000326702756991233	348	285	298	367	458	989	1192	778	170	2392	169.102686852561	236.261854238344	220.310171472135	302.39902774187	573.803288750799	1128.74318247331	1193.21544408664	982.460753409413	292.061416194271	2862.72848215869	Down_gills_Up_hemocyte
XM_027382766.1	143.284638957462	3.35696483099589	0.864228421233181	3.8843490314815	0.000102604423009994	0.000330756657778345	11	22	17	0	74	211	252	182	77	375	5.34519987177637	18.2377571692757	12.5680299161956	0	92.7105750383387	240.813762893698	252.256956300196	229.830150540505	132.286641452699	448.797316391936	Down_gills_Up_hemocyte
XM_027379195.1	172.554667916973	1.53037948687695	0.394114034481567	3.88308802270915	0.000103138210260984	0.000332360433804434	90	96	158	143	69	193	215	141	119	387	43.7334534963521	79.5829403750213	116.808748632877	117.828503997513	86.4463469952077	220.270408713193	215.219228589453	178.055226517644	204.442991335989	463.158830516478	Down_gills_Up_hemocyte
XM_027361330.1	241.700746119986	-2.84512970348079	0.732954385584109	-3.88172819405867	0.000103716764690254	0.000334048563793203	1178	181	726	78	636	31	28	12	104	33	572.422313541142	150.047002165405	536.728807009296	64.2700930895528	796.809807086263	35.3802210886476	28.0285507000218	15.153636299374	178.672866377671	39.4941638424904	Up_gills_Down_hemocyte
XM_027367612.1	60.8591930358665	-1.54828078126328	0.39890907634369	-3.88128742382719	0.000103904951723762	0.000334537063861272	141	124	179	73	71	15	26	39	23	20	68.5157438109516	102.794631317736	132.333962058766	60.150215327402	88.9520382124602	17.1194618170876	26.026511364306	49.2493179729654	39.5141916027542	23.9358568742366	Up_gills_Down_hemocyte
XM_027354063.1	190.678218172888	-1.60077259383346	0.412757701084906	-3.87823798229795	0.000105215765993174	0.000338519487320969	804	335	570	287	86	79	123	100	42	51	390.685517900745	277.711302350335	421.398650131265	236.480983547457	107.744722341853	90.1624989033278	123.125419146524	126.280302494783	72.1563498832904	61.0364350293033	Up_gills_Down_hemocyte
XM_027357169.1	353.507747807241	-2.11257671018129	0.544735942092973	-3.87816655178726	0.000105246656923253	0.000338559426756455	320	866	941	594	649	85	75	61	51	273	155.496723542585	717.904441299671	695.677420655299	489.441478143517	813.096799998403	97.0102836301628	75.0764750893442	77.0309845218177	87.6184248582811	326.724446333329	Up_gills_Down_hemocyte
XM_027369688.1	12139.8106127102	-1.85542950398351	0.478480582015536	-3.87775298250926	0.000105425677918261	0.000339075776109583	41742	32234	31886	7696	14521	2805	2961	2383	5000	7120	20283.5757316081	26721.6302088379	23573.1883475185	6341.31585150254	18192.571082861	3201.33935979537	2964.01923652731	3009.25960845068	8590.04165277266	8521.16504722822	Up_gills_Down_hemocyte
XM_027355409.1	131.3459264873	-1.70717694330674	0.440610667471578	-3.87457015760261	0.000106813068530355	0.000343357167488016	122	185	342	348	203	67	67	53	22	49	59.2831258506106	153.362958014364	252.839190078759	286.743492245697	254.327658551118	76.4669294496577	67.0683177464808	66.9285603222351	37.7961832721997	58.6428493418796	Up_gills_Down_hemocyte
XM_027370813.1	140.025472049506	-2.60664407377344	0.672809020037058	-3.8742704038508	0.000106944614850392	0.000343719729504252	269	326	394	187	283	19	12	6	76	23	130.714433227986	270.250401690176	291.282575704769	154.083428304441	354.555307241214	21.6846516349776	12.0122360142951	7.57681814968699	130.568633122144	27.5262354053721	Up_gills_Down_hemocyte
XM_027356721.1	11485.2689160131	1.71581692684907	0.443129541624582	3.87204364791075	0.000107926618687086	0.000346754240610815	5279	8039	9668	4799	5167	10098	11091	9088	21364	14406	2565.21001119158	6664.24226744579	7147.5125429282	3954.25867611236	6473.45325977157	11524.8216952633	11102.3091362122	11476.3538907259	36703.529973967	17240.9977065126	Down_gills_Up_hemocyte
XM_027365611.1	547.344349133041	-1.81618465550139	0.469100746145441	-3.87163028501833	0.000108109846298792	0.000347282032561845	565	1731	1377	609	826	238	365	206	73	156	274.548902504877	1434.9798936371	1018.01042321185	501.80111142997	1034.85047272524	271.628794164456	365.372178768142	260.137423139253	125.414608130481	186.699683619045	Up_gills_Down_hemocyte
XM_027377793.1	873.108085178326	1.82299078867812	0.470950684935407	3.87087405749958	0.000108445812261885	0.000348300195981511	253	191	626	558	576	1141	1358	924	1076	943	122.939597050856	158.336891787803	462.799219266969	459.778358256032	721.639070568691	1302.22039555313	1359.38470895106	1166.8299950518	1848.57696367668	1128.57565162025	Down_gills_Up_hemocyte
XM_027374390.1	206.932234827117	-2.01501433642246	0.520759003062472	-3.86937974105602	0.000109112584337281	0.000350318886071841	619	171	413	564	355	33	40	34	102	97	300.788974602688	141.757112543007	305.329197375812	464.722211570613	444.760191062301	37.6628159975926	40.0407867143169	42.9353028482263	175.236849716562	116.088905840047	Up_gills_Down_hemocyte
XM_027353522.1	307.565137059867	1.89961777530858	0.491112951850986	3.86798549732601	0.00010973818976912	0.000352265741264819	131	80	159	363	83	472	628	356	120	503	63.6564712002458	66.3191169791844	117.5480445103	299.10312553215	103.986185515975	538.692398511022	628.640351414775	449.557876881428	206.160999666544	601.98680038705	Down_gills_Up_hemocyte
XM_027352226.1	283.257865212052	1.80351165009082	0.466341884810982	3.86735935336758	0.000110020244030784	0.000353109289083213	210	259	242	48	76	271	319	261	304	603	102.044724824822	214.70814122011	178.909602336432	39.5508265166479	95.2162662555912	309.291610162048	319.325274046677	329.591589511384	522.274532488578	721.666084758233	Down_gills_Up_hemocyte
XM_027350785.1	228.616937458972	-1.92920834472783	0.499308682543888	-3.86375885734423	0.000111655451157128	0.0003581692632269	452	217	678	912	127	106	109	96	28	63	219.639122003902	179.890604806038	501.242604892979	751.46570381631	159.111392295527	120.977530174085	109.111143796514	121.229090394992	48.1042332555269	75.3979491538452	Up_gills_Down_hemocyte
XM_027367972.1	765.269907002263	-1.65466280894094	0.42848897629498	-3.86162281991087	0.000112636364421613	0.00036125260026207	863	1092	2682	1885	757	339	415	325	113	365	419.355226303909	905.255946765867	1982.79154324922	1553.19391633086	948.404125730033	386.899837066179	415.423162161038	410.410983108045	194.134941352662	436.829387954817	Up_gills_Down_hemocyte
XM_027363772.1	31851.5933756623	2.03999730450143	0.528437514625636	3.86043240315108	0.000113186550410191	0.000362890142286252	18938	5868	7432	9764	27695	43878	48232	38037	23649	57813	9202.49047015462	4864.50723042318	5494.44696100976	8045.29729392812	34697.5591309026	50077.8497073445	48281.1806201233	48033.2386599407	40629.1790092841	69190.184673512	Down_gills_Up_hemocyte
XM_027382057.1	286.952545131271	3.11054219646204	0.806081448233184	3.85884354897374	0.000113924836294864	0.000365193277717074	9	84	68	28	121	585	886	626	102	42	4.37334534963521	69.6350728281436	50.2721196647825	23.0713154680446	151.59431864377	667.659010866415	886.903425722119	790.514693617342	175.236849716562	50.2652994358968	Down_gills_Up_hemocyte
XM_027363279.1	172.235396483919	-1.50143987515474	0.389137247701512	-3.85838128840963	0.000114140484386747	0.000365756574924514	823	384	340	115	166	62	94	68	54	89	399.918135861086	318.331761500085	251.360598323913	94.7571885294689	207.972371031949	70.7604421772952	94.0958487786447	85.8706056964525	92.7724498499447	106.514563090353	Up_gills_Down_hemocyte
XM_027371209.1	245.993755119337	-3.3754233850835	0.875201902391925	-3.85673680079816	0.000114910775668588	0.000368160542503155	617	604	534	96	774	18	8	11	2	142	299.817120080547	500.709333192842	394.783998544027	79.1016530332957	969.702501076678	20.5433541805051	8.00815734286338	13.8908332744261	3.43601666110906	169.94458380708	Up_gills_Down_hemocyte
XM_027376523.1	483.538895427219	-2.82004755671277	0.73165734225645	-3.85432824061557	0.000116047818520901	0.000371543627251176	1363	972	1979	641	618	18	29	28	250	73	662.318856839199	805.777271297091	1463.06654142066	528.168329107735	774.258586130991	20.5433541805051	29.0295703678797	35.3584846985393	429.502082638633	87.3658775909635	Up_gills_Down_hemocyte
XR_003476582.1	49.6169799480757	1.67730039378659	0.435276222294449	3.85341607897882	0.000116481199110691	0.000372866004770298	68	12	26	38	19	56	56	40	76	65	33.0430537527994	9.94786754687766	19.2216928130051	31.3110709923462	23.8040665638978	63.9126574504602	56.0571014000436	50.5121209979133	130.568633122144	77.7915348412689	Down_gills_Up_hemocyte
XM_027356502.1	133.123153212459	-3.08874652494629	0.802845949081882	-3.84724682048718	0.000119452614391803	0.000382177449537454	665	47	79	130	529	7	6	16	37	36	323.141628611935	38.9624812252708	58.4043743164385	107.116821815921	662.755326963259	7.98908218130752	6.00611800714753	20.2048483991653	63.5663082305177	43.0845423736258	Up_gills_Down_hemocyte
XM_027381301.1	1490.98259374608	-1.50858108452057	0.392190862888873	-3.84654826838234	0.000119793539769447	0.000383201296996436	2180	2460	2239	5563	1353	767	814	639	411	563	1059.32142913386	2039.31284710992	1655.28346955071	4583.775998169	1695.10010847125	875.37514758041	814.830009636349	806.931132941664	706.101423857913	673.79437100976	Up_gills_Down_hemocyte
XM_027369454.1	346.329290716507	1.7673374701357	0.459513464644722	3.84610594926122	0.000120009885891007	0.000383826346514387	136	68	239	364	150	422	462	352	404	496	66.0861075055987	56.3712494323067	176.691714704162	299.92710108458	187.92684129393	481.627525787396	462.47108655036	444.506664781637	694.075365544031	593.609250481067	Down_gills_Up_hemocyte
XR_003476492.1	19899.2209506555	-1.52560913697556	0.396918171715809	-3.84363641095244	0.000121224566837182	0.000387508328359681	93459	44399	45297	15638	15244	8740	10243	8586	8383	4869	45414.2758923952	36806.2809344851	33487.885359642	12885.3296889029	19098.3784578978	9974.93975208968	10253.4444578687	10842.4267722021	14402.0638350386	5827.18435603289	Up_gills_Down_hemocyte
XM_027355344.1	386.993573484308	1.9867316387257	0.51698154068188	3.84294502296015	0.000121566708063131	0.000388466479218826	588	189	122	119	118	308	350	316	896	377	285.7252295095	156.678913863323	90.1940970456392	98.0530907391895	147.835781817892	351.519615977531	350.356883750273	399.045755883515	1539.33546417686	451.190902079359	Down_gills_Up_hemocyte
XM_027375767.1	388.185946145278	-1.76649358635246	0.459707353523191	-3.84264809517202	0.000121713925440389	0.000388869094305884	2354	436	743	250	590	121	215	182	112	89	1143.87277256014	361.439187536555	549.296836925491	205.993888107541	739.178909089458	138.096991991173	215.219228589453	229.830150540505	192.416933022108	106.514563090353	Up_gills_Down_hemocyte
XM_027353021.1	115.28665592047	-2.26009928055088	0.588233188184478	-3.84218253228188	0.00012194509085134	0.000389539731462534	443	50	99	220	353	19	43	34	36	25	215.265776654266	41.4494481119903	73.190291864904	181.274621534636	442.254499845048	21.6846516349776	43.0438457178907	42.9353028482263	61.8482998999632	29.9198210927957	Up_gills_Down_hemocyte
XM_027369584.1	53.9774673200724	1.93013880155895	0.502405851770226	3.8417920387633	0.000122139301275936	0.000389964773559952	21	12	30	51	23	102	79	90	21	68	10.2044724824822	9.94786754687766	22.1788763226982	42.0227531739384	28.8154489984026	116.412340356195	79.0805537607758	113.652272245305	36.0781749416452	81.3819133724044	Down_gills_Up_hemocyte
XM_027361557.1	3682.95590661267	-1.62601247641044	0.423312515203235	-3.84116324940164	0.000122452640137729	0.000390888453875195	14506	7119	7244	9725	1196	1831	2114	1735	733	1133	7048.86084908981	5901.57242218517	5355.45933605419	8013.16224738334	1498.40334791693	2089.71563913915	2116.15557785165	2190.96324828449	1259.30010629647	1355.9662919255	Up_gills_Down_hemocyte
XM_027367968.1	748.83106400729	-1.66600197848902	0.434021328004606	-3.83852559999388	0.000123775311501987	0.000394835486185742	826	1033	2625	1797	811	343	438	319	104	319	401.375917644298	856.345597993719	1940.65167823609	1480.684067717	1016.05778859585	391.465026884069	438.44661452177	402.834164958358	178.672866377671	381.776917144073	Up_gills_Down_hemocyte
XM_027360011.1	524.134847418472	-3.12906999640986	0.815339630477327	-3.83775040418187	0.000124166593399886	0.000395945786784913	609	486	882	1906	1423	38	37	45	5	327	295.929701991982	402.888635648545	652.058963887326	1570.49740293189	1782.79930107508	43.3693032699551	37.0377277107431	56.8261361226524	8.59004165277266	391.351259893768	Up_gills_Down_hemocyte
XM_027365466.1	1337.70371044528	-1.53168164936769	0.399133536409924	-3.83751679486688	0.000124284736695988	0.000396253563682022	5985	2835	2678	2356	605	599	595	571	612	324	2908.27465750741	2350.18370794985	1979.83435973952	1941.28640152547	757.971593218851	683.63717522903	595.606702375464	721.060527245212	1051.42109829937	387.760881362633	Up_gills_Down_hemocyte
XM_027360674.1	543.131599255918	-1.5376356115765	0.400775189200607	-3.83665369765902	0.000124722150681951	0.000397578978243804	1082	605	1697	1385	492	164	242	154	176	389	525.773296478366	501.538322155082	1254.58510398729	1141.20614011578	616.40003944409	187.172782533491	242.246759621617	194.471665841966	302.369466177598	465.552416203901	Up_gills_Down_hemocyte
XM_027374683.1	618.347117839382	-1.68788042265807	0.439950581704778	-3.83652276607443	0.0001247886328816	0.000397721711652384	1986	1342	1538	1546	184	311	314	304	121	170	965.051540486169	1112.50318732582	1137.03705947699	1273.86620405703	230.523591987221	354.943508340949	314.320175707388	383.892119584141	207.879007997098	203.454783431011	Up_gills_Down_hemocyte
XM_027366897.1	380.014555489178	1.59793059242494	0.416703631994042	3.83469322016321	0.000125721109968353	0.00040051101528583	425	240	212	73	257	383	475	408	478	507	206.519085954996	198.957350937553	156.730726013734	60.150215327402	321.981321416933	437.116925062969	475.484342232513	515.223634178715	821.207982005066	606.773971761897	Down_gills_Up_hemocyte
XM_027367288.1	261.336815743668	-2.23284356056217	0.582276819215629	-3.83467705887723	0.000125729376189712	0.00040051101528583	227	1280	719	198	230	72	90	63	90	44	110.305488263021	1061.10587166695	531.553735867333	163.147159381172	288.154489984026	82.1734167220202	90.091770107213	79.5565905717134	154.620749749908	52.6588851233205	Up_gills_Down_hemocyte
XM_027355584.1	105.051084746764	-2.36769575129166	0.617756149195816	-3.83273522145249	0.000126726330183022	0.000403482779830738	90	405	308	46	188	31	30	33	8	41	43.7334534963521	335.740529707121	227.703130246368	37.9028754117875	235.534974421725	35.3802210886476	30.0305900357377	41.6724998232784	13.7440666444363	49.068506592185	Up_gills_Down_hemocyte
XM_027379756.1	3529.37303197259	-1.91087565452047	0.498567599859415	-3.83273131880068	0.000126728341315609	0.000403482779830738	14205	10209	8801	1982	3490	804	923	762	1811	1254	6902.59674350757	8463.14831550617	6506.54301720222	1633.11954491659	4372.43117410544	917.603153395893	923.941153432862	962.255905010247	3111.31308663426	1500.77822601463	Up_gills_Down_hemocyte
XM_027352572.1	336.92288142758	1.59968446992269	0.417486240505317	3.83170584972207	0.000127257834509853	0.00040502784466285	469	150	256	149	136	294	406	241	635	332	227.899885442101	124.348344335971	189.259744620358	122.772357312094	170.387002773163	335.541451614916	406.413985150316	304.335529012427	1090.93528990213	397.335224112327	Down_gills_Up_hemocyte
XM_027382754.1	120.857529985464	2.18810049235702	0.571231711473957	3.83049548616801	0.00012788547946504	0.000406954782952053	75	31	18	52	80	118	101	95	248	174	36.4445445802934	25.698657829434	13.3073257936189	42.8467287263685	100.227648690096	134.673099627755	101.10298645365	119.966287370044	426.066065977524	208.241954805858	Down_gills_Up_hemocyte
XM_027368503.1	538.797729243076	-1.53228515745661	0.4001437957074	-3.82933628834039	0.000128489326164486	0.00040873436168609	1176	1003	1162	1164	626	248	315	256	44	322	571.450459019001	831.475929126525	859.061809565843	959.107543028711	784.281351000001	283.041768709181	315.321195375245	323.277574386645	75.5923665443994	385.367295675209	Up_gills_Down_hemocyte
XM_027369377.1	1061.72260296558	1.79220098314334	0.46806522433395	3.82895564543086	0.00012868819515748	0.000409295920824597	541	692	629	1067	158	1876	2143	1692	503	795	262.886648239183	573.660361869945	465.017106899238	879.181914442985	197.949606162939	2141.07402459042	2145.18514821953	2136.66271821173	864.15819026893	951.450310750904	Down_gills_Up_hemocyte
XM_027354971.1	192.107478549642	-2.24804996719433	0.588166204871031	-3.82213386042346	0.000132301833821912	0.000420060041781127	341	177	271	1037	176	62	81	88	11	43	165.701196025067	146.731046316445	200.349182781707	854.46264787008	220.500827118211	70.7604421772952	81.0825930964917	111.126666195409	18.8980916360999	51.4620922796086	Up_gills_Down_hemocyte
XM_027365453.1	190.588684354595	1.81259289254098	0.474398121871821	3.82082645139713	0.000133005224325617	0.000422147016337828	81	63	137	161	78	240	273	221	63	458	39.3601081467169	52.2263046211077	101.283535206988	132.660063941256	97.7219574728435	273.911389073401	273.278369325213	279.079468513471	108.234524824936	548.131122420018	Down_gills_Up_hemocyte
XM_027371226.1	157.91362579336	2.01921226880356	0.528481719284615	3.82077978314346	0.000133030397019671	0.000422153786732151	62	33	110	128	55	342	323	262	46	119	30.1274901863759	27.3566357539136	81.32254651656	105.468870711061	68.906508474441	390.323729429596	323.329352718109	330.854392536332	79.0283832055085	142.418348401708	Down_gills_Up_hemocyte
XM_027365273.1	726.196950475157	-1.60531407607763	0.420244898042954	-3.81994899534401	0.000133479273024281	0.000423504886514962	3595	1829	1036	680	698	293	310	247	370	172	1746.90850354873	1516.2208119366	765.91052901051	560.303375652511	874.486234821087	334.400154160443	310.316097035956	311.912347162114	635.663082305177	205.848369118435	Up_gills_Down_hemocyte
XM_027354566.1	196.600724230894	1.93879104639003	0.50758339189966	3.81965028275255	0.000133641016438082	0.000423944657928494	105	45	150	75	117	158	194	128	269	468	51.0223624124108	37.3045033007912	110.894381613491	61.7981664322623	146.582936209265	180.324997806656	194.197815564437	161.638787193322	462.144240919169	560.099050857136	Down_gills_Up_hemocyte
XM_027372352.1	170.335797464173	-1.97230328098977	0.516394165246875	-3.81937561212927	0.0001337899048389	0.00042434350465002	366	167	275	685	219	77	69	86	10	52	177.849377551832	138.441156694047	203.3063662914	564.423253414662	274.373188289138	87.8799039943828	69.0703570821966	108.601060145514	17.1800833055453	62.2332278730151	Up_gills_Down_hemocyte
XM_027354412.1	630.057466927563	1.68437001693781	0.441145312821881	3.81817502755129	0.000134442532086639	0.000426339653067408	594	376	383	171	376	561	612	435	1068	976	288.640793075924	311.699849802167	283.150321053113	140.899819465558	471.069948843451	640.267871959074	612.624036729048	549.319315852307	1834.83289703224	1168.06981546274	Down_gills_Up_hemocyte
XM_027360458.1	1355.8596689018	-1.70925690633551	0.447714541528838	-3.81773819652766	0.000134680732915186	0.000427012477631345	4178	4543	2288	1409	1383	490	511	458	725	236	2030.20409675288	3766.09685545543	1691.50896754445	1160.9815533741	1732.68547673003	559.235752691527	511.521050275398	578.363785426107	1245.55603965204	282.443111115992	Up_gills_Down_hemocyte
XM_027381898.1	137.608354627257	3.24666329153758	0.850811647264591	3.81596009172629	0.000135654430119713	0.000429849886763827	3	42	67	1	36	117	148	126	102	525	1.45778178321174	34.8175364140718	49.5328237873593	0.823975552430164	45.1024419105432	133.531802173283	148.150910842972	159.113181143427	175.236849716562	628.31624294871	Down_gills_Up_hemocyte
XM_027362976.1	1419.76018812538	-1.68899537532843	0.442937068097091	-3.81317233751636	0.000137194375487725	0.00043431453732923	1632	2101	2319	3036	3261	562	660	450	631	340	793.033290067184	1741.70580966583	1714.42713974457	2501.58977717798	4085.52952973004	641.409169413547	660.672980786229	568.261361226524	1084.06325657991	406.909566862022	Up_gills_Down_hemocyte
XM_027381578.1	325.591609815691	2.82862681506228	0.741905108354448	3.81265310510693	0.000137483010787741	0.000435153084585209	27	54	102	66	172	394	403	305	46	1283	13.1200360489056	44.7654039609495	75.4081794971738	54.3823864603908	215.489444683706	449.671197062166	403.410926146743	385.154922609089	79.0283832055085	1535.48521848228	Down_gills_Up_hemocyte
XM_027355411.1	139.657513173702	-1.92094168183775	0.504001779900162	-3.81137876580173	0.000138193827940166	0.000437251857942956	93	236	381	416	192	52	78	57	16	45	45.1912352795638	195.641395088594	281.671729298267	342.773829810948	240.54635685623	59.3474676325702	78.0795340929179	71.9797724220264	27.4881332888725	53.8556779670323	Up_gills_Down_hemocyte
XM_027381308.1	501.944897331976	1.62633568327589	0.426791391044191	3.81061032954973	0.00013862412772775	0.000438537619536528	319	280	464	98	334	627	646	497	462	841	155.010796281515	232.116909427145	343.033287124398	80.7496041381561	418.450433281151	715.59350395426	646.658705436218	627.613103399072	793.719848716194	1006.50278156165	Down_gills_Up_hemocyte
XM_027363280.1	159.925886422311	-1.51106255359009	0.396546642492065	-3.81055440059698	0.000138655495378532	0.000438561132715492	737	321	339	118	168	47	79	53	72	78	358.128391409017	266.105456878977	250.621302446489	97.2291151867594	210.478062249201	53.6409803602077	79.0805537607758	66.9285603222351	123.696599799926	93.3498418095226	Up_gills_Down_hemocyte
XM_027365478.1	828.279946256838	2.46292779022496	0.646888486850403	3.80734522300214	0.000140466596639654	0.000443829875880044	188	111	290	963	64	1190	1317	1047	1406	499	91.3543250812688	92.0177748086184	214.395804452749	793.488456990248	80.1821189520767	1358.14397082228	1318.34290256888	1322.15476712038	2415.51971275967	597.199629012203	Down_gills_Up_hemocyte
XR_003477843.1	61.492132600648	3.13005762373969	0.822166025273576	3.80708704509915	0.000140613263757121	0.000444140119259047	0	29	42	5	3	83	66	83	58	156	0	24.0406799049543	31.0504268517774	4.11987776215082	3.7585368258786	94.7276887212178	66.0672980786229	104.81265107067	99.6444831721629	186.699683619045	Down_gills_Up_hemocyte
XM_027354881.1	385.704064214775	-1.59919785922655	0.420082910421527	-3.80686245394239	0.000140740968033634	0.000444418057551004	2268	438	946	280	402	143	159	137	137	190	1102.08302810807	363.097165461035	699.373900042416	230.713154680446	503.643934667732	163.205535989568	159.16212718941	173.004014417853	235.367141285971	227.390640305247	Up_gills_Down_hemocyte
XM_027369593.1	592.917685916121	-1.8648326346119	0.490324460916712	-3.80326249913251	0.000142802897692443	0.000450443517432175	915	1446	1736	569	1002	109	169	118	260	325	444.623443879579	1198.71803939876	1283.4176432068	468.842089332763	1255.35129984345	124.401422537503	169.172323867989	149.010756943844	446.682165944178	388.957674206344	Up_gills_Down_hemocyte
XM_027351476.1	130.361653479912	1.63813688284522	0.430783224370854	3.80269423266812	0.000143130969437009	0.000451314533297937	235	58	70	30	62	128	171	138	106	262	114.192906351586	48.0813598099087	51.7507114196291	24.7192665729049	77.6764277348244	146.08607417248	171.174363203705	174.266817442801	182.10888303878	313.559725052499	Down_gills_Up_hemocyte
XM_027366498.1	80.9501528799462	-2.37014698013713	0.623518700607871	-3.8012444178923	0.000143971195363682	0.000453807709039865	102	158	175	363	56	13	43	30	2	26	49.564580629199	130.980256033889	129.376778549073	299.10312553215	70.1593540830672	14.8368669081425	43.0438457178907	37.8840907484349	3.43601666110906	31.1166139365075	Up_gills_Down_hemocyte
XM_027353814.1	541.067760911285	-1.587125553205	0.417698134558258	-3.79969509531921	0.000144874222993039	0.000456497057248745	1620	1218	1182	1390	194	291	271	254	161	126	787.202162934337	1009.70855600808	873.847727114308	1145.32601787793	243.052048073483	332.117559251499	271.276329989497	320.751968336749	276.59934121928	150.79589830769	Up_gills_Down_hemocyte
XM_027352571.1	378.569843421656	1.66347103153063	0.437880982358787	3.79891134474443	0.00014533306347538	0.000457549436779964	521	151	274	189	136	276	442	283	755	390	253.168103017772	125.177333298211	202.567070413977	155.731379409301	170.387002773163	314.998097434411	442.450693193202	357.373256060236	1297.09628956867	466.749209047613	Down_gills_Up_hemocyte
XM_027354571.1	147.535474996366	1.93878515100181	0.510529198793883	3.79759895336478	0.000146104458066467	0.000459583173416632	59	54	129	39	84	139	132	113	167	375	28.6697084031641	44.7654039609495	95.3691681876021	32.1350465447764	105.239031124601	158.640346171678	132.134596157246	142.696741819105	286.907391202607	448.797316391936	Down_gills_Up_hemocyte
XM_027364984.1	141.79832366947	2.12019193075713	0.558380701707809	3.79703654562652	0.000146436207563673	0.000460313704061962	22	77	77	26	91	199	225	150	84	305	10.6903997435527	63.832150092465	56.925782561592	21.4233643631843	114.008950384984	227.118193440028	225.229425268032	189.420453742175	144.312699766581	365.021817332108	Down_gills_Up_hemocyte
XM_027369555.1	423.832751293163	-1.63405365264939	0.430654311012515	-3.79435108592678	0.000148030092045516	0.000465081511754112	2388	501	327	529	760	180	212	187	121	143	1160.39429943654	415.323470082142	241.74975191741	435.883067235557	952.162662555911	205.433541805051	212.216169585879	236.144165665244	207.879007997098	171.141376650792	Up_gills_Down_hemocyte
XM_027370578.1	64.0232469047346	1.69228707061095	0.446194157321608	3.79271454554521	0.000149009413146851	0.000467997853460705	64	9	32	44	43	84	114	85	54	65	31.099344708517	7.46090066015825	23.6574680775447	36.2549243069272	53.8723611709266	95.8689861756903	114.116242135803	107.338257120566	92.7724498499447	77.7915348412689	Down_gills_Up_hemocyte
XM_027372675.1	1221.9139979281	-1.60552669434222	0.4233524667549	-3.79241133670242	0.000149191524615488	0.00046848951251578	3270	2488	3159	3297	394	626	691	543	246	424	1588.98214370079	2062.52453805263	2335.43567678012	2716.64739636225	493.621169798723	714.452206499787	691.704590489824	685.702042546672	422.630049316415	507.440165733815	Up_gills_Down_hemocyte
XM_027372170.1	879.064687629294	-1.71936034676379	0.453715454131191	-3.78951241600566	0.00015094326732881	0.000473503421891078	1818	2842	2030	987	948	288	334	257	499	171	883.415760626312	2355.98663068553	1500.77063116924	813.263870248572	1187.69763697764	328.693666888081	334.340569064546	324.540377411593	857.286156946712	204.651576274723	Up_gills_Down_hemocyte
XM_027374165.1	233.769827539021	1.54023308506007	0.406474593779067	3.7892481070963	0.000151103941914421	0.000473926314224227	226	57	144	232	115	256	314	283	130	461	109.819561001951	47.2523708476689	106.458606348951	191.162328163798	144.077244992013	292.172148344961	314.320175707388	357.373256060236	223.341082972089	551.721500951153	Down_gills_Up_hemocyte
XM_027376484.1	85.962685295201	1.60278357108822	0.423221040054502	3.7871074908795	0.00015241117753758	0.000477781010439876	67	20	59	83	42	132	173	119	54	66	32.5571264917288	16.5797792447961	43.6184567679731	68.3899708517036	52.6195155623004	150.65126399037	173.176402539421	150.273559968792	92.7724498499447	78.9883276849807	Down_gills_Up_hemocyte
XM_027372803.1	297.424175157897	-1.56501693976607	0.413254872968932	-3.78705017686198	0.000152446324075145	0.000477809441674459	1719	609	472	340	201	110	137	95	146	100	835.308961780325	504.854278004041	348.947654143785	280.151687826256	251.821967333866	125.542719991975	137.139694496535	119.966287370044	250.829216260962	119.679284371183	Up_gills_Down_hemocyte
XM_027354679.1	1571.5507132859	1.86109799903881	0.491504870926896	3.78653012233448	0.000152765584747803	0.000478674531134568	691	305	776	1294	930	2066	2153	1601	777	3720	335.77573739977	252.841633483141	573.693600880459	1066.22436484463	1165.14641602237	2357.92054094019	2155.19534489811	2021.74764294148	1334.89247284087	4452.069378608	Down_gills_Up_hemocyte
