ID	hemocytes_mean	gills_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027381567.1	84720.6106364642	14908.1528078965	1.87853773391415	0.96155528810414	2.50661147599333	0.0384447118958597	-2.50661147599333	85561	85748	62285	29170	33669	25566	59	15720	20679	28408	25194	29243	108288.74438738	207129.95235473	134804.744597018	19436.3122980568	19742.9121105603	18920.998071039	637.788450602456	7510.42070027012	8663.44273442004	20497.3929801962	29486.6053977319	22653.2665841581	Up_hemocytes_Down_gills
XM_027381569.1	884.992902283933	32.6338255464315	1.85013345981638	0.962756161989697	4.76122586028283	0.0372438380103026	-4.76122586028283	375	133	148	2158	2486	1754	0	12	76	36	23	129	474.612021192689	321.270276428362	320.319534404089	1437.90064927002	1457.74687418257	1298.10805822586	5.40498686951234	5.73314557272529	31.8401106347465	25.9752938357879	26.9187871774166	99.9306291884003	Up_hemocytes_Down_gills
XM_027381580.1	274.730486529397	1156.13348382598	-1.34406813507538	0.953928274627743	-2.0732190582127	0.046071725372257	2.0732190582127	201	122	116	431	457	396	46	3264	2343	1567	1388	1476	254.392043359281	294.699050558347	251.061256695096	287.180342833819	267.976798673143	293.073427056694	497.258791995135	1559.41559578128	981.597094963304	1130.64681779666	1624.49028705453	1143.39231536495	Down_hemocytes_Up_gills
XM_027381581.1	206.581456336088	1033.21632155679	-1.31925188648066	0.955036827598798	-2.32235967632777	0.0449631724012017	2.32235967632777	145	107	52	334	415	296	10	2192	2106	2121	1262	1490	183.516648194507	258.465560735599	112.544701277112	222.548107903702	243.348734024846	219.064985880761	108.099737390247	1047.25459128449	882.306223641792	1530.37772849184	1477.02214860434	1154.23749992803	Down_hemocytes_Up_gills
XM_027381602.1	1.68000281718785	87.009119721769	-2.09794408151724	0.974364446740733	-5.69463106529419	0.0256355532592667	5.69463106529419	0	0	0	5	4	2	20	236	62	69	44	85	0.632816028256919	1.20778299409158	1.082160589203	3.33155850155242	2.34552996650454	1.48016882351866	216.199474780494	112.751862930264	25.9748270967669	49.7859798519269	51.4968102524492	65.8457634187134	Down_hemocytes_Up_gills
XM_027381617.1	18.1028331736338	12004.8653736445	-7.23612304788329	0.995206377009738	-9.37318800633536	0.00479362299026187	9.37318800633536	10	12	6	30	34	19	912	17362	29317	18024	12085	18646	12.6563205651384	28.986791858198	12.985927070436	19.9893510093145	19.9370047152886	14.0616038234273	9858.69604999051	8294.90611947137	12282.3226773535	13004.9637804512	14144.0670886556	14444.2365259451	Down_hemocytes_Up_gills
XM_027381624.1	14655.5416007309	3732.53208331534	1.78998663323748	0.969928188648006	1.97321971797809	0.0300718113519941	-1.97321971797809	9629	8640	15124	11160	11986	10375	220	10585	12588	4498	3160	3540	12186.7710721717	20870.4901379026	32733.1935022124	7436.038575465	7028.38054463085	7678.37577200304	2378.19422258543	5057.11215727476	5273.72779829196	3245.46865759373	3698.4072817668	2742.28238237936	Up_hemocytes_Down_gills
XM_027381626.1	315.353562509886	16.9269862444972	1.80359686309464	0.969440570942779	4.21957319384353	0.0305594290572212	-4.21957319384353	260	114	80	574	654	471	0	10	47	52	10	29	329.064334693598	275.374522652881	173.14569427248	382.462915978218	383.494149523492	348.579757938644	5.40498686951234	4.7776213106044	19.6905947346459	37.5198688739159	11.7038205119203	22.4650251663846	Up_hemocytes_Down_gills
XM_027381634.1	304.254445253227	20.0347642599044	1.67783215065048	0.965847393716379	3.92470090188671	0.0341526062836208	-3.92470090188671	264	108	73	526	700	421	0	6	37	55	24	37	334.126862919653	260.881126723782	157.995446023638	350.479954363315	410.467744138294	311.575537350678	5.40498686951234	2.86657278636264	15.5011064932319	39.6844766935649	28.0891692286086	28.6622734881458	Up_hemocytes_Down_gills
XM_027381653.1	519.754259130904	50.7826966969343	1.7778200682373	0.9702948166004	3.35542076221427	0.0297051833995997	-3.35542076221427	504	203	144	882	1006	677	6	49	88	104	39	76	637.878556482974	490.359895601183	311.662249690465	587.686919673847	589.900786575891	501.037146761066	64.8598424341481	23.4103444219616	36.8674965244433	75.0397377478319	45.644899996489	58.873859056732	Up_hemocytes_Down_gills
XM_027381670.1	18.3978898348937	1986.28186453733	-3.23981596633177	0.993984541500918	-6.75438624932339	0.00601545849908247	6.75438624932339	12	0	20	16	38	24	87	3332	3532	3336	2357	3537	15.1875846781661	1.20778299409158	43.2864235681201	10.6609872049677	22.2825346817931	17.7620258822239	940.467715295147	1591.90342069339	1479.72724686743	2407.04389544968	2758.59049465961	2739.9584142587	Down_hemocytes_Up_gills
XM_027381673.1	580.194424464823	2021.19793964152	-1.34350826268509	0.953962612994467	-1.80060227767498	0.0460373870055328	1.80060227767498	486	251	269	811	917	810	61	4194	4229	3198	2561	3082	615.097179465725	606.307063033976	582.202396991215	540.378788951803	537.712744821165	599.468373525057	659.408398080506	2003.73437766749	1771.73457729399	2307.47193574583	2997.34843310278	2387.48991595853	Down_hemocytes_Up_gills
XM_027381683.1	14.5641703666331	4030.92708773861	-2.55864228329697	0.99227370268509	-8.1125443552849	0.00772629731490992	8.1125443552849	14	20	9	0	2	0	1565	5635	5075	1526	675	721	17.7188487911937	48.3113197636634	19.478890605654	0.333155850155242	1.17276498325227	0.370042205879665	16917.6089015736	2692.18960852558	2126.16528251761	1101.06384426146	790.007884554618	558.527004998733	Down_hemocytes_Up_gills
XM_027381688.1	15614.9889065176	152.82772006834	2.98054656296601	0.961947736734608	6.67488148938745	0.0380522632653916	-6.67488148938745	11771	17079	14745	2894	3104	2534	1	120	193	511	222	180	14897.7549372244	41255.4515121804	31912.9157755965	1928.30606069854	1820.13125400752	1875.37389939814	10.8099737390247	57.3314557272529	80.8571230592905	368.704865280212	259.82481536463	139.438087239628	Up_hemocytes_Down_gills
XM_027381689.1	18338.8824563578	182.414285983274	2.99286616571216	0.962417300560365	6.65154319550372	0.0375826994396349	-6.65154319550372	13485	20257	17441	3299	3574	2692	0	190	208	597	245	250	17067.0482820891	48932.1202226265	37747.9256725791	2198.16229932429	2095.73102507181	1992.30723645611	5.40498686951234	90.7748049014837	87.1413554214115	430.75695611015	286.743602542047	193.664010055039	Up_hemocytes_Down_gills
XM_027381704.1	2.32789162892844	1163.71319317928	-3.95703666703128	0.996715828969057	-8.96549592492022	0.00328417103094347	8.96549592492022	3	0	1	4	2	4	9	1446	2375	2944	1054	2377	3.79689616954151	1.20778299409158	2.164321178406	2.66524680124194	1.17276498325227	2.96033764703732	97.2897636512221	690.844041513397	995.003457335829	2124.20180701555	1233.5826819564	1841.35740760331	Down_hemocytes_Up_gills
XM_027381750.1	121.471557147611	16067.3903233131	-4.57527674598655	0.995141414396883	-7.0473732713668	0.00485858560311714	7.0473732713668	182	108	61	37	85	42	302	32391	50466	28022	18159	19428	230.345034285519	260.881126723782	132.023591882766	24.6535329114879	49.8425117882214	31.0835452938918	3264.61206918545	15475.1931871787	21142.67135912	20218.8801074014	21252.967667596	15050.0175493972	Down_hemocytes_Up_gills
XM_027381752.1	359516.013529739	2317.57267818256	3.11556590051381	0.958338275945365	7.27729764034389	0.0416617240546354	-7.27729764034389	306719	467785	240446	60728	68512	51206	26	119	389	6340	4347	4831	388193.398741868	1129965.53578226	520402.37006301	40463.7769364551	40174.2372662897	37896.7623885482	281.059317214642	56.8536935961924	162.971092591005	4574.53785885821	5087.65077653174	3742.36333030358	Up_hemocytes_Down_gills
XM_027381766.1	71728.6920448524	150.875693830726	3.34018290926358	0.950309199954918	8.89304610808968	0.0496908000450821	-8.89304610808968	58105	107038	38533	7640	8364	6597	3	6	44	461	262	274	73539.5506437366	258557.35224315	83397.7879675186	5090.6213903721	4904.50315996099	4882.33686437629	32.429921217074	2.86657278636264	18.4337482622217	332.628068286062	306.640097412311	212.255755020323	Up_hemocytes_Down_gills
XM_027381768.1	98.4167273459213	5157.40074437597	-3.97897928626035	0.997065252899161	-5.71159679779418	0.00293474710083874	5.71159679779418	66	36	47	178	155	147	258	5577	13079	7870	6406	8824	83.5317157299133	86.9603755745941	101.723095385082	118.603482655266	90.8892862020509	108.792408528621	2788.97322466837	2664.47940492408	5479.43167094539	5678.4878468792	7497.46741993612	6835.56489890267	Down_hemocytes_Up_gills
XM_027381776.1	8.81507550658431	590.253808237509	-2.91690582398036	0.993415182169662	-6.06521870715596	0.00658481783033837	6.06521870715596	3	3	5	18	11	17	18	979	1879	1057	650	734	3.79689616954151	7.24669796454951	10.82160589203	11.9936106055887	6.45020740788748	12.5814349999086	194.579527302444	467.729126308171	787.204840561694	762.663488456329	760.748333274817	568.597533521596	Down_hemocytes_Up_gills
XM_027381853.1	5674.31320227772	1499.96152507603	1.54226016208287	0.957757516760117	1.91952028934746	0.0422424832398831	-1.91952028934746	3254	4395	4643	4558	5266	4239	34	3893	3966	2742	1381	1957	4118.36671189603	10616.412518065	10048.9432313391	3037.04873001519	3087.89020090322	3137.2178214478	367.539107126839	1859.92797621829	1661.5510365448	1978.45154715918	1616.29761269619	1516.00187071085	Up_hemocytes_Down_gills
XM_027381863.1	22014.8318320122	2543.67930077699	2.83977282936554	0.964478832736858	3.1134871271175	0.0355211672631425	-3.1134871271175	16698	18871	12184	19701	21951	17569	118	5391	6208	4055	2621	3636	21133.5240796681	45584.1457630046	26370.0892376988	13127.0068078168	12871.6820736853	13002.5430301997	1275.57690120491	2575.61564854683	2600.83430026982	2925.82823622556	3067.5713561743	2816.64936224049	Up_hemocytes_Down_gills
XM_027381872.1	17773.5022006864	1956.80460918331	2.91185670548372	0.962648805719732	3.18315637461147	0.0373511942802681	-3.18315637461147	13455	14732	10087	16215	18200	14482	123	4368	4621	3093	1828	2604	17029.0793203937	35586.1181379145	21831.5077265814	10804.2442205345	10672.1613475956	10717.9024510986	1329.62676990004	2086.864988472	1935.96251635742	2231.71066205811	2139.45838957902	2017.20432873329	Up_hemocytes_Down_gills
XM_027381874.1	3122.61386582177	193.113076004023	1.70826083677659	0.966309838173768	4.01523642056889	0.0336901618262324	-4.01523642056889	5781	609	3896	766	874	666	54	310	286	159	67	147	7316.6189187065	1471.07968680355	8432.19531106979	510.394762437831	512.498297681242	492.896218231713	583.738581907333	148.106260628737	119.819363704441	114.724214441397	78.4155974298658	113.874437912363	Up_hemocytes_Down_gills
XM_027381877.1	2982.96826246449	158.458091627076	1.79995894949463	0.969596764918468	4.23457539046851	0.0304032350815318	-4.23457539046851	5147	600	4299	347	334	274	27	391	349	210	51	148	6514.20819487672	1449.3395929099	9304.41674596741	231.210160007738	195.851752203129	202.783128822056	291.869290953666	186.804993244632	146.213139625349	151.52254737543	59.6894846107934	114.649093952583	Up_hemocytes_Down_gills
XM_027381878.1	2278.89125073406	111.306239633569	1.8346192310661	0.965734894050635	4.35572570544817	0.0342651059493649	-4.35572570544817	4025	458	3202	257	299	265	12	251	270	160	74	133	5094.1690274682	1106.32922258789	6930.15641325603	171.242106979794	175.328364996214	196.122369116222	129.719684868296	119.918294896171	113.116182518178	115.44575038128	86.60827178821	103.029253349281	Up_hemocytes_Down_gills
XM_027381884.1	17097.4853608049	1895.95831882914	2.91740074256968	0.963397569450163	3.17278500093361	0.0366024305498366	-3.17278500093361	13243	13934	9776	15530	17710	13883	108	4331	4517	2925	1882	2496	16760.7653244128	33658.4964793443	21158.4038400971	10347.8207058218	10384.8339266988	10274.5918884548	1167.47716381467	2069.18778962277	1892.39183864671	2110.49262415777	2202.65902034339	1933.54147638951	Up_hemocytes_Down_gills
XM_027381885.1	3182.31254677092	170.78224601963	1.64161011073977	0.964289299680677	4.21984562521459	0.035710700319323	-4.21984562521459	5882	616	4127	578	700	586	61	206	298	79	23	75	7444.4477564144	1487.98864872083	8932.15350328158	385.12816277946	410.467744138294	433.689465290967	659.408398080506	98.4189989984507	124.846749594138	57.0013392507569	26.9187871774166	58.0992030165118	Up_hemocytes_Down_gills
XM_027381893.1	1094.13559182397	27.6379158143993	1.97413374712126	0.956335337269439	5.30699890072535	0.0436646627305606	-5.30699890072535	2099	284	1344	153	170	151	0	56	40	63	22	59	2656.56168662255	686.02074064402	2908.84766377767	101.945690147504	99.6850235764429	111.752746175659	5.40498686951234	26.7546793393847	16.7579529656561	45.4567642126289	25.7484051262246	45.7047063729893	Up_hemocytes_Down_gills
XM_027381894.1	700.12449132676	14.6700415840474	1.95032461656234	0.961993739274124	5.57666660936021	0.0380062607258759	-5.57666660936021	1396	189	838	83	99	68	0	31	40	31	2	34	1766.82235089332	456.541971766619	1813.70114750423	55.3038711257702	58.0518666709873	50.3257399996344	5.40498686951234	14.8106260628737	16.7579529656561	22.367614136373	2.34076410238405	26.3383053674854	Up_hemocytes_Down_gills
XM_027381895.1	1011.93005213247	26.4592163183925	1.88746610963455	0.962521677343195	5.25719542769712	0.0374783226568052	-5.25719542769712	1861	236	1318	133	188	128	0	40	40	73	15	61	2355.34125717225	570.073573211228	2852.57531313911	88.6194561412944	110.239908425713	94.7308047051941	5.40498686951234	19.1104852424176	16.7579529656561	52.6721236114589	17.5557307678804	47.2540184534296	Up_hemocytes_Down_gills
XM_027381896.1	967.407264491769	21.4139067857483	1.99818262460103	0.953817853592325	5.49750343903727	0.0461821464076748	-5.49750343903727	1787	249	1250	91	131	133	0	45	61	43	8	46	2261.68448499023	601.475931057609	2705.40147300751	60.634364728254	76.8161064030236	98.4312267639908	5.40498686951234	21.4992958977198	25.5558782726255	31.0260454149689	9.36305640953621	35.6341778501272	Up_hemocytes_Down_gills
XM_027381897.1	1009.13189326743	24.3970355178009	1.97399601531138	0.956365658811387	5.37026507973965	0.0436343411886134	-5.37026507973965	1830	287	1278	134	169	123	0	41	38	59	18	54	2316.10666342032	693.26743860857	2766.00246600287	89.2857678416049	99.0986410848167	91.0303826463975	5.40498686951234	19.5882473734781	15.9200553173733	42.5706204530969	21.0668769214565	41.8314261718885	Up_hemocytes_Down_gills
XM_027381898.1	1707.04421162188	18.4366124846973	2.44671640337055	0.96583658235464	6.53278301221877	0.0341634176453601	-6.53278301221877	3147	438	2284	117	148	126	0	42	67	36	14	19	3982.94408184905	1058.01790282423	4943.30957147931	77.9584689363266	86.7846087606679	93.2506358816755	5.40498686951234	20.0660095045385	28.0695712174739	25.9752938357879	16.3853487166884	14.718464764183	Up_hemocytes_Down_gills
XM_027381900.1	656.864481905295	15.9893125029702	1.88075377760446	0.961751063063212	5.36041594469649	0.038248936936788	-5.36041594469649	1322	173	767	95	114	81	0	23	32	47	9	28	1673.16557871129	417.892915955688	1660.03434383741	63.299611529496	66.8476040453793	59.9468373525057	5.40498686951234	10.9885290143901	13.4063623725249	33.9121891745009	10.5334384607282	21.6903691261644	Up_hemocytes_Down_gills
XM_027381901.1	535.151840566397	11.6938763686686	1.92509576475567	0.965087276141652	5.51612314167818	0.0349127238583479	-5.51612314167818	952	142	717	71	61	38	0	34	31	25	7	12	1204.88171780117	343.01037032201	1551.81828491711	47.3081307220444	35.7693319891942	28.1232076468545	5.40498686951234	16.243912456055	12.9874135483835	18.038398497075	8.19267435834419	9.29587248264189	Up_hemocytes_Down_gills
XM_027381902.1	597.356865205532	11.490211024415	2.0107830189191	0.955188140685249	5.7001158659592	0.0448118593147511	-5.7001158659592	1115	168	738	91	103	66	0	26	35	29	4	14	1411.17974301293	405.815086014772	1597.26902966363	60.634364728254	60.3973966374919	48.8455711761157	5.40498686951234	12.4218154075715	14.6632088449491	20.924542256607	4.68152820476811	10.8451845630822	Up_hemocytes_Down_gills
XM_027381936.1	10337.8973118879	2584.48884087298	2.21693766913321	0.964379983771971	1.99999189868853	0.0356200162280288	-1.99999189868853	6833	7500	5442	11738	13352	10585	109	7980	4481	3956	2680	3418	8648.06384215906	18116.7449113738	11778.2358528855	7821.16673824446	7829.37902819215	7833.7934984725	1178.28713755369	3812.54180586231	1877.30968097762	2854.39617817714	3136.62389719463	2647.7743454725	Up_hemocytes_Down_gills
XM_027381949.1	35438.9244442034	674.875058964599	2.94246827005763	0.964287514512718	5.71457057144659	0.035712485487282	-5.71457057144659	29192	23455	46356	9316	10602	8481	125	1542	1492	553	493	465	36946.330993752	56657.1002528362	100329.272546189	6207.35980009247	6216.82717622028	6276.65589613087	1351.24671737809	736.709206095199	625.071645618971	399.009374755298	576.998351237669	360.215058702373	Up_hemocytes_Down_gills
XM_027381957.1	129.67728480034	1942.87947307075	-1.81673586148987	0.971744353461287	-3.90519871175169	0.0282556465387135	3.90519871175169	75	106	49	173	178	137	530	2908	1396	1496	1064	2103	94.9224042385379	256.049994747416	106.051737741894	115.271924153714	104.376083509452	101.391564411028	5729.28608168308	1389.33227712376	584.852558501397	1079.41776606497	1245.28650246832	1629.10165258299	Down_hemocytes_Up_gills
XM_027382007.1	4.25703128006083	219.420251950089	-1.50944058351591	0.950066495322003	-5.6877051879918	0.0499335046779965	5.6877051879918	0	0	7	2	6	5	85	123	204	111	72	115	0.632816028256919	1.20778299409158	15.150248248842	1.33262340062097	3.51829494975681	3.70042205879665	918.847767817098	58.7647421204342	85.4655601248459	80.0904893270128	84.2675076858259	89.0854446253181	Down_hemocytes_Up_gills
XM_027382025.1	12.7323792481901	1368.68448514102	-2.69871298539279	0.994765508181694	-6.74814406360126	0.0052344918183056	6.74814406360126	10	0	0	40	24	28	332	1042	2058	1545	817	1539	12.6563205651384	1.20778299409158	1.082160589203	26.6524680124194	14.0731797990272	20.7223635292612	3588.91128135619	497.828140564979	862.196680083005	1114.77302711923	956.202135823886	1192.19564589882	Down_hemocytes_Up_gills
XM_027382028.1	0.65319148556658	1943.62213839229	-4.777863098432	0.997074179059081	-11.538954164595	0.00292582094091887	11.538954164595	0	0	0	0	0	0	11	2614	1913	3949	3286	3611	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	118.909711129271	1248.87021059199	801.449100582501	2849.34542659796	3845.875420217	2797.28296123499	Down_hemocytes_Up_gills
XM_027382032.1	4.01989200581387	98.0665429842615	-1.45200685982315	0.951701172041688	-4.60853237210867	0.0482988279583121	4.60853237210867	0	0	0	7	8	16	26	203	183	55	32	73	0.632816028256919	1.20778299409158	1.082160589203	4.66418190217339	4.69105993300908	11.8413505881493	281.059317214642	96.9857126052694	76.6676348178765	39.6844766935649	37.4522256381449	56.5498909360715	Down_hemocytes_Up_gills
XM_027382037.1	15.6550016368335	388.653243940334	-1.6155619495307	0.965449630868153	-4.63378799348196	0.0345503691318465	4.63378799348196	8	14	17	0	3	15	26	2158	643	287	134	499	10.1250564521107	33.8179238345644	36.7934600329021	0.333155850155242	1.7591474748784	11.1012661763899	281.059317214642	1031.01067882843	269.384093922921	207.080814746421	156.831194859732	386.553364069859	Down_hemocytes_Up_gills
XM_027382049.1	91.5536532062011	1432.75267381779	-2.04574921984412	0.976732901316119	-3.96802832430513	0.0232670986838809	3.96802832430513	103	89	32	70	77	58	108	1760	4555	1773	1411	2258	130.360101820925	214.985372948302	69.2582777089921	46.6418190217339	45.1514518552124	42.9248958820411	1167.47716381467	840.861350666375	1908.31189396408	1279.28322141256	1651.40907423195	1749.17333881712	Down_hemocytes_Up_gills
XM_027382052.1	7.1372707935071	147.25152181714	-1.77459445037699	0.97098806196759	-4.36676622341817	0.0290119380324104	4.36676622341817	8	2	5	4	22	2	25	186	379	180	75	191	10.1250564521107	4.83113197636634	10.82160589203	2.66524680124194	12.900414815775	1.48016882351866	270.249343475617	88.8637563772419	158.781604349591	129.87646917894	87.778653839402	147.95930368205	Down_hemocytes_Up_gills
XM_027382071.1	5.93088866277835	5882.1317426817	-3.57744027739178	0.995722152599783	-9.95387509228762	0.00427784740021719	9.95387509228762	13	0	0	10	6	9	1795	19104	9810	1022	629	1521	16.4532167346799	1.20778299409158	1.082160589203	6.66311700310484	3.51829494975681	6.66075970583396	19403.9028615493	9127.16775177865	4109.88796482715	737.409730560425	736.170310199785	1178.25183717486	Down_hemocytes_Up_gills
XM_027382072.1	3.60936592773957	2149.76155038992	-3.312510094125	0.992744608032667	-9.21821551576066	0.00725539196733271	9.21821551576066	7	0	0	2	0	12	191	11951	7103	869	495	1216	8.85942439559687	1.20778299409158	1.082160589203	1.33262340062097	0.293191245813067	8.88101294111195	2064.70498415371	5709.73522830332	2975.79349787638	627.014731758326	579.339115340053	941.981744907711	Down_hemocytes_Up_gills
XM_027382074.1	5.13501618726237	520.376144213829	-2.8524218684196	0.99326404202814	-6.66304219097081	0.00673595797186044	6.66304219097081	1	1	5	11	9	5	76	597	868	747	559	592	1.26563205651384	2.41556598818317	10.82160589203	7.32942870341532	5.27744242463521	3.70042205879665	821.558004165876	285.223992243083	363.647579354737	538.9873470926	654.243566616343	458.596375810333	Down_hemocytes_Up_gills
XM_027382092.1	383.732919711476	6.86272100382242	2.67636260302997	0.95591366431499	5.80517802133122	0.0440863356850104	-5.80517802133122	380	153	308	400	453	342	0	18	11	14	8	4	480.940181475258	369.581596192025	666.610922949049	266.524680124194	265.631268706639	253.108868821691	5.40498686951234	8.59971835908793	4.60843706555542	10.101503158362	9.36305640953621	3.09862416088063	Up_hemocytes_Down_gills
XM_027382097.1	12.2526426736663	263.31419239038	-1.52794812558853	0.954524600466754	-4.42562043224445	0.0454753995332461	4.42562043224445	4	13	15	2	0	4	29	758	368	302	229	341	5.06252822605535	31.4023578463812	32.4648176760901	1.33262340062097	0.293191245813067	2.96033764703732	313.489238431716	362.143695343814	154.173167284036	217.903853844666	268.017489722974	264.157709715074	Down_hemocytes_Up_gills
XM_027382102.1	1.40367860551891	2042.38604669472	-2.84163310387884	0.993383371622519	-10.5068272257152	0.00661662837748056	10.5068272257152	0	2	0	0	2	0	17	237	896	101	8394	2175	0.632816028256919	4.83113197636634	1.082160589203	0.333155850155242	1.17276498325227	0.370042205879665	183.76955356342	113.229625061324	375.378146430696	72.8751299281829	9824.18693770587	1684.87688747884	Down_hemocytes_Up_gills
XM_027382141.1	405.374202807368	29.4720735236028	1.55835955382049	0.960009220950362	3.78183381080595	0.0399907790496384	-3.78183381080595	305	99	99	851	958	627	0	15	23	85	40	60	386.017777236721	239.141032830134	214.267796662194	567.031256964222	561.754426977837	464.032926173099	5.40498686951234	7.16643196590661	9.63582295525224	61.3305548900549	46.8152820476811	46.4793624132094	Up_hemocytes_Down_gills
XM_027382145.1	26.1693485719055	2897.66856671741	-3.34966971505292	0.995181073171751	-6.79087076753843	0.00481892682824892	6.79087076753843	31	8	5	38	52	43	18	3829	5809	5466	5446	3370	39.234593751929	19.3245279054654	10.82160589203	25.3198446117984	30.491889564559	31.8236297056512	194.579527302444	1829.35119983043	2433.6737194374	3943.91544740047	6373.90065079178	2610.59085554193	Down_hemocytes_Up_gills
XM_027382148.1	431.625966607539	1727.75875119694	-1.44976238703937	0.951812091547567	-2.00104822146431	0.0481879084524331	2.00104822146431	392	249	192	542	608	485	81	3289	4365	2497	1744	2902	496.127766153424	601.475931057609	415.549666253953	361.140941568282	356.52055490869	358.940939703275	875.607872860999	1571.35964905779	1828.71161737722	1801.67524188785	2041.14629727889	2248.0518287189	Down_hemocytes_Up_gills
XM_027382161.1	17584.4037952007	682.286758801354	2.56383939227795	0.964226440212772	4.68777439247128	0.0357735597872278	-4.68777439247128	18368	18559	12910	4829	5346	4236	0	1320	460	1626	942	1277	23247.1296140462	44830.4891746914	27941.3864132215	3217.61920079933	3134.80080023332	3134.99756821252	5.40498686951234	630.646012999781	192.716459105045	1173.21743824976	1102.49989222289	989.235763361141	Up_hemocytes_Down_gills
XM_027382163.1	0.65319148556658	300.018898669607	-2.97453379163518	0.992169900208453	-8.84333168060017	0.0078300997915467	8.84333168060017	0	0	0	0	0	0	90	454	553	212	75	178	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	972.897636512221	216.90400750144	231.678699750195	152.965619255196	87.778653839402	137.888775159188	Down_hemocytes_Up_gills
XM_027382165.1	63.7925377862223	2295.03127066466	-2.7179019634658	0.993758111439535	-5.16898232805005	0.0062418885604647	5.16898232805005	51	44	19	73	96	89	60	2207	10859	4719	1964	2342	64.5472348822057	106.284903480059	41.1221023897141	48.6407541226653	56.2927191961089	65.8675126465803	648.598424341481	1054.42102325039	4549.36528135148	3404.92810030787	2298.63034854114	1814.24444619561	Down_hemocytes_Up_gills
XM_027382166.1	59.2712711644258	1796.88782790167	-2.3964536784353	0.987180447481618	-4.92202354141892	0.0128195525183815	4.92202354141892	57	48	24	47	68	60	21	2017	8731	3644	1618	1820	72.1410272212888	115.947167432792	51.9437082817441	31.3166499145927	39.8740094305772	44.4050647055597	227.009448519518	963.646218348908	3657.84218357858	2629.27696493365	1893.6781588287	1409.87399320069	Down_hemocytes_Up_gills
XM_027382176.1	6873.86742945057	194.415002713408	2.78480485727867	0.96085651748215	5.14391056896322	0.03914348251785	-5.14391056896322	6157	5637	5972	3395	3955	3145	0	200	312	446	308	326	7792.4965719557	13616.5454753885	12925.3260774407	2262.12822255409	2319.14275438136	2327.56547498309	5.40498686951234	95.5524262120881	130.712033132117	321.805029187817	360.477671767144	252.537869111771	Up_hemocytes_Down_gills
XM_027382184.1	0.838212588506412	310.942682848337	-3.7734343231132	0.996982890212891	-8.53511676408471	0.00301710978710923	8.53511676408471	0	0	0	0	0	2	20	482	911	563	270	407	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	1.48016882351866	216.199474780494	230.281347171132	381.662378792817	406.224734154128	316.003153821847	315.285008369604	Down_hemocytes_Up_gills
XM_027382188.1	6.82473967128745	2175.05251588618	-4.26135766574792	0.998044151673575	-8.31606050372641	0.00195584832642515	8.31606050372641	4	2	2	14	12	14	19	4148	7057	4256	1937	3316	5.06252822605535	4.83113197636634	4.32864235681201	9.32836380434678	7.03658989951361	10.3611817646306	205.389501041469	1981.75731963871	2956.52185196587	3070.85696014204	2267.03003315896	2568.75942937004	Down_hemocytes_Up_gills
XM_027382220.1	8542.51442288243	1496.23760161443	3.0639830593588	0.964616333266626	2.51332148594596	0.0353836667333737	-2.51332148594596	5701	3581	4042	14005	14735	11714	320	1262	1379	2008	1249	1842	7215.36835418539	8650.14180368393	8748.18620311707	9331.69536284833	8640.34601411109	8669.34879934878	3459.1915964879	602.935809398276	577.730428490993	1448.84416728506	1461.80718193884	1426.91642608553	Up_hemocytes_Down_gills
XM_027382224.1	23.2382458734453	130.644373073782	-1.22650734901568	0.955436784965485	-2.49107191141185	0.0445632150345149	2.49107191141185	22	3	12	37	55	29	16	180	266	211	112	168	27.8439052433044	7.24669796454951	25.9718541408721	24.6535329114879	32.2510370394374	21.4624479410205	172.959579824395	85.9971835908793	111.440387221613	152.244083315313	131.082789733507	130.142214756986	Down_hemocytes_Up_gills
XM_027382226.1	0.65319148556658	354.406972384603	-3.96173360634314	0.996845372280532	-9.08368528621802	0.00315462771946795	9.08368528621802	0	0	0	0	0	0	18	958	888	585	264	479	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	194.579527302444	457.696121555902	372.026555837565	422.098524831554	308.980861514695	371.060243265455	Down_hemocytes_Up_gills
XM_027382261.1	44.7189444633741	1939.53907283482	-2.41335366773751	0.988289697489636	-5.43868389412795	0.0117103025103642	5.43868389412795	64	13	9	71	75	61	15	2348	2331	7170	1157	3678	81.0004516168856	31.4023578463812	19.478890605654	47.3081307220444	43.9786868719601	45.1451491173191	162.14960608537	1121.78548372991	976.569709073607	5173.4126889611	1354.13203322917	2849.18491592974	Down_hemocytes_Up_gills
