ID	logFC	logCPM	PValue	FDR	gills_1	gills_2	gills_3	gills_4	gills_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027362901.1	1.50288622053813	6.18964304662838	7.27739304300844e-05	0.000255393215854771	1981	3180	3056	1441	821	3709	4275	3319	1857	4876	23.6726251035124	63.0021902858684	51.3743472921918	29.7130306507151	22.5079285405034	105.422475240288	107.019311474235	103.436611881378	77.0664924026611	146.327425932721	Down_gills_Up_hemocyte
XM_027354001.1	-1.63346984125566	2.45077065070594	7.32613283419858e-05	0.000257006027440926	1185	322	466	283	244	103	97	57	39	147	14.1605556525302	6.37946706668227	7.83391552295856	5.83538353515085	6.68932346392549	2.9276125504852	2.42827443578967	1.77640460296432	1.61852084205912	4.41142978099057	Up_gills_Down_hemocyte
XM_027358382.1	-2.77356460597673	1.89387976295065	7.4701307755627e-05	0.000262007815086675	1088	401	379	173	34	21	22	20	12	79	13.0014215611416	7.94461581906705	6.37136047897274	3.56721325647031	0.93211884333388	0.596891879225138	0.550742655539924	0.623299860689234	0.498006412941267	2.37076838570242	Up_gills_Down_hemocyte
XM_027379403.1	4.49242843363607	6.78110212918128	7.52272769889327e-05	0.000263702373502674	333	14	38	768	950	4430	5088	4225	1233	20547	3.97929538590088	0.277368133334012	0.638817145648981	15.8359524911514	26.0444970931525	125.915763093684	127.371755972142	131.672095570601	51.1701589297152	616.609848367437	Down_gills_Up_hemocyte
XM_027374641.1	-2.70716504215153	2.90469702039057	7.5405329659085e-05	0.000264276364099298	417	612	1271	783	357	35	42	12	139	57	4.98308160937137	12.1249498286011	21.3667524242067	16.1452484382442	9.78724785500574	0.994819798708564	1.05141779693986	0.37397991641354	5.76857428323635	1.71055440487389	Up_gills_Down_hemocyte
XM_027373605.1	2.97583622731997	7.69907423653172	7.57055406792882e-05	0.000265227871082408	800	5470	2914	2469	601	18201	19851	15736	952	9969	9.55986879495707	108.371692095503	48.9871884847666	50.9101128914751	16.4765713189312	517.334718751274	496.945111596502	490.412330390289	39.5085087600072	299.166962494524	Down_gills_Up_hemocyte
XM_027359057.1	3.07222273237493	2.74967498372029	7.5810378458771e-05	0.000265444111873649	25	54	119	12	128	395	425	455	57	713	0.298745899842408	1.06984851428833	2.00050632453234	0.247436757674241	3.50915329255108	11.2272520139967	10.6393467547485	14.1800718306801	2.36553046147102	21.3969349241243	Down_gills_Up_hemocyte
XR_003476784.1	1.58164517444202	0.425327762558725	7.57888355970678e-05	0.000265444111873649	61	27	56	14	28	93	66	67	51	44	0.728939995615476	0.534924257144166	0.941414740956394	0.288676217286615	0.767627282745548	2.64337832228276	1.65222796661977	2.08805453330893	2.11652725500039	1.32042796165704	Down_gills_Up_hemocyte
XR_003477339.1	1.53237684844491	3.43591725072843	7.58057440125632e-05	0.000265444111873649	195	465	315	290	179	675	662	594	367	355	2.33021801877079	9.21258442859397	5.29545791787971	5.97972164379416	4.9073315575519	19.1858104036652	16.5723471803377	18.5120058624702	15.2306961291204	10.6534528724602	Down_gills_Up_hemocyte
XM_027371181.1	1.53202159450024	6.50397990466325	7.58607254730635e-05	0.000265570052973367	2108	1920	4731	2083	1729	5833	6616	5352	2169	2862	25.1902542747119	38.0390582858073	79.5327346332982	42.950897186287	47.4009847095376	165.793825310487	165.623336775097	166.795042720439	90.0146591391341	85.8878369605103	Down_gills_Up_hemocyte
XM_027366616.1	-1.60933263371559	7.24755443904752	7.64959292743813e-05	0.000267743000511242	15386	6008	18070	13679	9315	2168	2278	1993	1264	4723	183.860176599012	119.030553219339	303.774363733608	282.057284018829	255.373147813385	61.6219806742905	57.0268986054521	62.1118311176821	52.4566754964801	141.735937793323	Up_gills_Down_hemocyte
XM_027378821.1	1.63645324371363	1.35717809720133	7.68401127985427e-05	0.000268881663912893	117	30	70	96	36	115	176	122	53	181	1.39813081126247	0.59436028571574	1.17676842619549	1.97949406139393	0.98694936352999	3.26869362432814	4.40594124431939	3.80212915020433	2.19952832382393	5.43176047863465	Down_gills_Up_hemocyte
XM_027377287.1	-1.66995406694753	3.65308981178109	7.72809879566533e-05	0.000270285901829083	3158	942	943	613	377	201	256	202	197	112	37.737582068093	18.6629129714742	15.852751798605	12.6398943711925	10.3355530569668	5.71310798686918	6.40864180991912	6.29532859296126	8.17560527911914	3.3610893569452	Up_gills_Down_hemocyte
XM_027353892.1	-1.74819157157745	5.55579920876007	7.76191735795906e-05	0.00027141729193772	11607	2848	2856	2306	2601	563	657	471	1032	595	138.701746378833	56.4246031239476	48.0121517887761	47.5490969330667	71.3070915150418	16.0023870477978	16.4471783949877	14.6787117192315	42.828551512949	17.8557872087714	Up_gills_Down_hemocyte
XM_027357303.1	2.0621122747441	1.12944457033154	7.79334894806799e-05	0.000272464802329767	162	23	32	31	20	162	162	117	31	126	1.93587343097881	0.455676219048734	0.537951280546511	0.63921162399179	0.548305201961106	4.60459449687964	4.05546864533944	3.64630418503202	1.28651656676494	3.78122552656335	Down_gills_Up_hemocyte
XM_027351701.1	4.26528035160377	2.44231221783779	7.81813793792282e-05	0.000273279726936856	17	4	0	72	33	433	434	392	29	492	0.203147211892838	0.079248038095432	0	1.48462054604545	0.904703583235824	12.307342081166	10.8646505683785	12.216677269509	1.2035154979414	14.7647853894378	Down_gills_Up_hemocyte
XM_027361153.1	-1.73684622691747	4.64431391128831	7.82285451178377e-05	0.000273392853041904	4847	1676	2328	2319	503	385	411	371	459	192	57.9208550614461	33.204927961986	39.1359556597587	47.8171534205471	13.7898758293218	10.9430177857942	10.2888741557686	11.5622124157853	19.0487452950035	5.76186746904891	Up_gills_Down_hemocyte
XM_027350788.1	-2.04990332678909	2.39914721733667	7.85895417278856e-05	0.000274602503918662	452	225	606	871	147	81	112	66	19	72	5.40132586915074	4.45770214286805	10.1874523753495	17.9597846611887	4.03004323441413	2.30229724843982	2.80378079183961	2.05688954027447	0.788510153823673	2.16070030089334	Up_gills_Down_hemocyte
XM_027354566.1	2.033390968891	2.27010699934076	7.88346113918731e-05	0.000275302566157666	105	45	150	75	117	158	194	128	269	468	1.25473277933812	0.89154042857361	2.52164662756177	1.54647973546401	3.20758543147247	4.49090080559866	4.85654887157933	3.9891191084111	11.1636437567667	14.0445519558067	Down_gills_Up_hemocyte
XM_027378818.1	1.56172282467342	1.54015063358675	7.90017672144031e-05	0.000275834147533086	130	41	80	98	56	127	197	152	52	200	1.55347867918052	0.812292390478178	1.34487820136628	2.0207335210063	1.5352545654911	3.60977469817108	4.93165014278932	4.73707894123818	2.15802778941216	6.00194528025928	Down_gills_Up_hemocyte
XM_027372156.1	-1.53594600206057	5.13504033095393	7.92402837401028e-05	0.0002766146363031	4238	4079	3852	2099	779	710	754	614	514	348	50.6434049412851	80.8131868478167	64.7558853957862	43.280812863186	21.3564876163851	20.1806302023737	18.8754528307774	19.1353057231595	21.3312746876509	10.4433847876511	Up_gills_Down_hemocyte
XM_027354571.1	2.03999720670036	1.85986422163042	7.95152150865871e-05	0.000277469492282121	59	54	129	39	84	139	132	113	167	375	0.705040323628084	1.06984851428833	2.16861609970312	0.804169462441284	2.30288184823664	3.95085577201401	3.30445593323954	3.52164421289417	6.93058924676597	11.2536474004861	Down_gills_Up_hemocyte
XM_027363420.1	-1.88567065199273	3.44629321101228	7.96985309203507e-05	0.000278004129574859	1044	659	1314	1590	179	153	191	126	161	112	12.475628777419	13.0561142762224	22.0896244574411	32.785370391837	4.9073315575519	4.34878369149744	4.78144760036934	3.92678912234217	6.68158604029534	3.3610893569452	Up_gills_Down_hemocyte
XM_027366241.1	-2.10079658744745	2.83591882327442	7.99278110146681e-05	0.00027864603047205	2552	374	471	191	277	92	134	86	55	81	30.495981455913	7.40969156192289	7.91797041054395	3.93836839298167	7.59402704716131	2.61495489946251	3.35452344737954	2.6801894009637	2.28252939264747	2.43078783850501	Up_gills_Down_hemocyte
XM_027351608.1	1.55284272824421	2.45971779121257	8.03144480947377e-05	0.000279941093849746	347	83	158	134	97	201	244	183	318	337	4.14659308981263	1.64439679048021	2.6561344476984	2.76304379402903	2.65928022951136	5.71310798686918	6.10823672507916	5.70319372530649	13.1971699429436	10.1132777972369	Down_gills_Up_hemocyte
XM_027353556.1	-3.60860457334008	1.71762737572802	8.05197396441251e-05	0.000280603696457923	116	520	730	76	157	40	22	13	8	0	1.38618097526877	10.3022449524062	12.2720135874673	1.56709946527019	4.30419583539468	1.13693691280979	0.550742655539924	0.405144909448002	0.332004275294178	0	Up_gills_Down_hemocyte
XM_027353518.1	1.79576269881279	10.2761812353481	8.07865005032173e-05	0.000281374064547317	58849	43083	28211	13909	16596	51961	58739	46456	93708	44762	703.235898393036	853.560806316374	474.2544867343	286.799821874252	454.983656587325	1476.90947316273	1470.45785653453	1447.80091640895	3888.93207865836	1343.29537317483	Down_gills_Up_hemocyte
XM_027363255.1	1.72772452967034	3.67429673402847	8.15937403302029e-05	0.0002840784889536	396	180	253	445	285	883	932	809	163	578	4.73213505350375	3.56616171429444	4.25317731182085	9.17577976375311	7.81334912794576	25.0978823502761	23.3314615892368	25.2124793648795	6.76458710911888	17.3456218599493	Down_gills_Up_hemocyte
XM_027376289.1	-1.57170005824464	2.42136486585931	8.18661554482894e-05	0.000284973217325651	534	565	534	362	205	61	77	66	119	91	6.38121242063384	11.1937853809798	8.9770619941199	7.46434218983961	5.62012832010133	1.73382879203493	1.92759929438973	2.05688954027447	4.9385635950009	2.73088510251797	Up_gills_Down_hemocyte
XM_027365644.1	2.02759272558673	1.91305812157872	8.22365822027044e-05	0.000286208719292246	37	57	73	126	72	222	233	187	60	316	0.442143931766764	1.12928454285991	1.22720135874673	2.59808595557953	1.97389872705998	6.30999986609432	5.8328653973092	5.82785369744434	2.49003206470634	9.48307354280966	Down_gills_Up_hemocyte
XM_027352226.1	1.88092950833778	2.79967908790823	8.24007479764262e-05	0.000286672031479486	210	259	242	48	76	271	319	261	304	603	2.50946555867623	5.13131046667922	4.06825655913299	0.989747030696965	2.0835597674522	7.70274758428631	7.9857685053289	8.1340631819945	12.6161624611788	18.0958650199817	Down_gills_Up_hemocyte
XM_027371182.1	1.51950060996507	6.42707793543514	8.25615704269757e-05	0.000287177439884414	2125	1918	4502	2019	1522	5755	6437	4858	1934	2709	25.3934014866047	37.9994342667596	75.6830207818872	41.6312344786911	41.7260258692401	163.576798330508	161.142294259568	151.399536161415	80.2620335523676	81.2963488211119	Down_gills_Up_hemocyte
XM_027378426.1	-3.58940097718416	5.33008598690362	8.3115795349737e-05	0.000288996374267629	3027	4263	6525	1804	3770	316	410	319	37	2	36.1721535529188	84.4585966002066	109.691628298937	37.1979925703609	103.355530569668	8.98180161119732	10.2638403986986	9.94163277799328	1.53551977323557	0.0600194528025928	Up_gills_Down_hemocyte
XM_027361958.1	1.93974242517612	1.54407737987641	8.33619922738109e-05	0.000289797853810895	95	36	55	88	50	220	222	183	26	141	1.13523441940115	0.713232342858888	0.924603763439315	1.81453622294444	1.37076300490276	6.25315302045383	5.55749406953923	5.70319372530649	1.07901389470608	4.23137142258279	Down_gills_Up_hemocyte
XM_027364362.1	-1.7353109746826	1.0039444449525	8.33938645625875e-05	0.00028985409831972	137	201	175	224	67	30	51	18	14	40	1.6371275311364	3.98221391429546	2.94192106548873	4.61881947658584	1.8368224265697	0.852702684607341	1.27672161056982	0.56096987462031	0.581007481764812	1.20038905605186	Up_gills_Down_hemocyte
XM_027381879.1	2.70471911751994	2.91135794496847	8.35700577553715e-05	0.000290411846988093	43	193	109	21	123	308	360	258	203	1024	0.513842947728942	3.82371783810459	1.83239654936155	0.433014325929922	3.3720769920608	8.75441422863536	9.01215254519876	8.04056820289111	8.42460848558977	30.7299598349275	Down_gills_Up_hemocyte
XM_027364597.1	1.53774829222445	8.30493637254838	8.37598549727177e-05	0.000291016651870974	5917	8908	13115	6614	7517	15373	17455	13178	8501	23814	70.7071795747012	176.485380838527	220.475970136484	136.378892938119	206.080510157082	436.953279015622	436.96422965679	410.692278208136	352.796043034476	714.651624520472	Down_gills_Up_hemocyte
XM_027361533.1	-1.72740422452743	2.54117197150913	8.42005254296467e-05	0.000292492703533115	1530	479	296	320	178	106	116	102	46	78	18.2832490703554	9.48995256192798	4.97604934505522	6.59831353797976	4.87991629745384	3.01288281894594	2.9039158201196	3.17882928951509	1.90902458294152	2.34075865930112	Up_gills_Down_hemocyte
XM_027364984.1	2.23303696451081	1.80893988081434	8.56157222852438e-05	0.000297241050866251	22	77	77	26	91	199	225	150	84	305	0.262896391861319	1.52552473333707	1.29444526881504	0.536112974960856	2.49478866892303	5.65626114122869	5.63259534074922	4.67474895516925	3.48604489058887	9.1529665523954	Down_gills_Up_hemocyte
XM_027364910.1	-1.84722050840735	3.42069503524659	8.62453799970947e-05	0.000299314575074472	1898	1479	443	284	659	177	159	200	82	150	22.6807887160356	29.301962085786	7.44726304006576	5.85600326495704	18.0666564046184	5.03094583918331	3.98036737412945	6.23299860689234	3.40304382176533	4.50145896019446	Up_gills_Down_hemocyte
XM_027364211.1	-1.54427601422915	0.85203950027442	8.63105643088516e-05	0.000299484524287899	223	72	113	156	141	35	41	23	15	36	2.66481342659428	1.42646468571778	1.89964045942987	3.21667784976514	3.8655516738258	0.994819798708564	1.02638403986986	0.716794839792619	0.622508016176584	1.08035015044667	Up_gills_Down_hemocyte
XM_027359968.1	5.60885971326762	6.7393196561976	8.74840571593626e-05	0.000303385380347996	4	12	22	53	719	3490	3615	2900	8101	14346	0.0477993439747853	0.237744114286296	0.369841505375726	1.0928456797279	19.7115720105017	99.197745642654	90.4970318080375	90.3784797999389	336.195829269767	430.519534952998	Down_gills_Up_hemocyte
XM_027352254.1	4.66500655036937	12.6410956708639	8.88709815123557e-05	0.000308137230811566	127558	855	1011	1894	30097	361627	410078	323521	201891	748071	1524.29717968392	16.9392681428986	16.9958982697663	39.0537682529177	825.11708317117	10278.6771242166	10265.79303175	10082.5297115021	8378.58439292711	22449.4060387442	Down_gills_Up_hemocyte
XR_003475931.1	2.96889841931883	3.54668668323961	8.94475582595996e-05	0.000310019966420493	54	133	197	39	212	839	1022	827	40	881	0.645291143659602	2.63499726667311	3.31176257086446	0.804169462441284	5.81203514078772	23.8472517461853	25.5844997255365	25.7734492394998	1.66002137647089	26.4385689595421	Down_gills_Up_hemocyte
XM_027370525.1	-1.80074176153485	2.69196647448644	8.94700627336199e-05	0.000310039785870537	1354	657	574	155	281	108	182	75	52	71	16.1800779354648	13.0164902571747	9.64950109480304	3.19605811995895	7.70368808755353	3.06972966458643	4.55614378673937	2.33737447758463	2.15802778941216	2.13069057449204	Up_gills_Down_hemocyte
XM_027354683.1	4.72805461230086	11.6123293705637	8.98808655774284e-05	0.000311346509230139	35910	151	410	5983	21010	116493	132006	100268	101175	540834	429.118610533635	2.99161343810256	6.89250078200217	123.367843430415	575.994614660141	3311.12979459876	3304.60613578196	3124.8515215794	4198.81656911106	16230.2803685187	Down_gills_Up_hemocyte
XM_027362963.1	-1.94667565435514	3.20200948914046	9.06521283422373e-05	0.000313841576472563	2172	619	540	1047	134	149	174	103	110	82	25.9550437783084	12.2636338952681	9.07792785922237	21.5888571070775	3.67364485313941	4.23509000021646	4.3558737301794	3.20999428254955	4.56505878529495	2.4607975649063	Up_gills_Down_hemocyte
XM_027364548.1	-2.04125252134955	0.780556897022744	9.07707763759894e-05	0.000314193448212992	125	218	220	131	42	12	28	24	7	38	1.49372949921204	4.31901807620104	3.69841505375726	2.70118460461047	1.15144092411832	0.341081073842936	0.700945197959903	0.74795983282708	0.290503740882406	1.14036960324926	Up_gills_Down_hemocyte
XM_027355468.1	1.94235623510024	3.4606339942032	9.12024447836781e-05	0.000315628472016963	107	387	394	113	174	492	608	399	413	944	1.27863245132551	7.66724768573304	6.62352514172891	2.3300294680991	4.77025525706162	13.9843240275604	15.2205242985579	12.4348322207502	17.1397207120619	28.3291817228238	Down_gills_Up_hemocyte
XM_027361617.1	-2.086438963692	7.06680842214473	9.12575358742611e-05	0.000315759963956089	5446	5530	13205	26460	5197	1541	1726	1559	1691	1654	65.0788068216702	109.560412666935	221.988958113021	545.598050671702	142.477106729593	43.8004945659971	43.208264702814	48.5862241407258	70.1774036903069	49.6360874677442	Up_gills_Down_hemocyte
XR_003477843.1	3.20778542617541	0.626198398185641	9.14027205269101e-05	0.000316203080751457	0	29	42	5	3	83	66	83	58	156	0	0.574548276191882	0.706061055717295	0.103098649030934	0.0822457802941658	2.35914409408031	1.65222796661977	2.58669442186032	2.40703099588279	4.68151731860224	Down_gills_Up_hemocyte
XM_027354679.1	1.9464739990329	5.27149013084927	9.33827420588384e-05	0.000322871442498455	691	305	776	1294	930	2066	2153	1601	777	3720	8.25733667164417	6.04266290477669	13.0453185532529	26.6819303692057	25.4961918911914	58.7227915466255	53.8976789717026	49.8951538481732	32.2459152379471	111.636182212823	Down_gills_Up_hemocyte
XM_027380511.1	-1.67581515557706	0.255495480448307	9.38105718669972e-05	0.000324289961142324	142	65	174	53	61	18	23	26	6	18	1.69687671110488	1.28778061905077	2.92511008797165	1.0928456797279	1.67233086598137	0.511621610764404	0.575776412609921	0.810289818896004	0.249003206470634	0.540175075223335	Up_gills_Down_hemocyte
XM_027370578.1	1.76557805600625	0.677063034976819	9.47439841513925e-05	0.000327394085552146	64	9	32	44	43	84	114	85	54	65	0.764789503596565	0.178308085714722	0.537951280546511	0.907268111472218	1.17885618421638	2.38756751690055	2.85384830597961	2.64902440792924	2.2410288582357	1.95063221608427	Down_gills_Up_hemocyte
XM_027365291.1	-2.19676740919066	3.74644219452285	9.51046660393756e-05	0.000328578971520252	831	1500	2127	1015	488	256	223	199	18	136	9.93031371076165	29.718014285787	35.7569491788259	20.9290257532796	13.378646927851	7.27639624198264	5.58252782660923	6.20183361385788	0.747009619411901	4.08132279057631	Up_gills_Down_hemocyte
XM_027373896.1	-2.52353559072638	4.77566289515578	9.73995806663359e-05	0.000336318985774392	944	6335	3279	1020	725	233	283	178	379	184	11.2806451780493	125.50908033364	55.1231952785003	21.0321244023105	19.8760635710901	6.62265751711701	7.08455325080902	5.54736876013418	15.7287025420617	5.52178965783854	Up_gills_Down_hemocyte
XM_027360241.1	-1.91665515312189	1.64802198291768	9.74504908662987e-05	0.000336431881551502	848	133	233	142	170	47	42	46	49	20	10.1334609226545	2.63499726667311	3.91695776147928	2.92800163247852	4.6605942166694	1.3359008725515	1.05141779693986	1.43358967958524	2.03352618617684	0.600194528025928	Up_gills_Down_hemocyte
XM_027382471.1	1.59575858048301	5.65969983723536	9.82132760371641e-05	0.00033900190775676	1810	925	1259	1015	1589	1818	1909	1548	2732	3950	21.6292031485904	18.3261088095686	21.1650206940018	20.9290257532796	43.5628482958098	51.6737826872048	47.7894422466234	48.2434092173467	113.379460012962	118.538419285121	Down_gills_Up_hemocyte
XM_027352572.1	1.65978528294263	3.0408296973694	9.83956430353248e-05	0.000339567923554269	469	150	256	149	136	294	406	241	635	332	5.60447308104358	2.9718014285787	4.30361024437209	3.07233974112183	3.72847537333552	8.35648630915194	10.1637053704186	7.51076332130527	26.3528393514754	9.96322916523041	Down_gills_Up_hemocyte
XM_027380343.1	-2.227061920284	2.80947521950683	9.86024090854313e-05	0.000340217914404617	227	287	854	966	535	85	129	97	18	93	2.71261277056907	5.68604673334724	14.356574799585	19.9186589927764	14.6671641524596	2.4159909397208	3.22935466202956	3.02300432434278	0.747009619411901	2.79090455532056	Up_gills_Down_hemocyte
XM_027374052.1	3.24811176109273	3.98045349757061	9.87206181051569e-05	0.000340562162196908	56	62	162	120	289	436	463	342	310	3167	0.669190815646995	1.2283445904792	2.72337835776671	2.47436757674241	7.92301016833798	12.3926123496267	11.5906295234084	10.6584276177859	12.8651656676494	95.0408035129057	Down_gills_Up_hemocyte
XM_027357643.1	-1.70562152207158	4.36274188933722	9.93109871043178e-05	0.000342470861056152	1415	3517	1826	952	734	293	427	223	258	382	16.9090179310803	69.6788374954086	30.6968449461853	19.6299827754898	20.1228009119726	8.32806288633169	10.6894142688885	6.94979344668496	10.7071378782372	11.4637154852952	Up_gills_Down_hemocyte
XM_027357533.1	1.54596236127286	3.51871697859712	9.95770911136885e-05	0.000343324411586677	309	241	308	345	307	735	847	578	158	613	3.69249932205217	4.77469429524978	5.17778107526016	7.11380678313443	8.41648485010297	20.8912157728798	21.2035922382871	18.0133659739189	6.55708443706002	18.3959622839947	Down_gills_Up_hemocyte
XM_027359628.1	1.58173198264876	1.59351757676386	0.00010028493612255	0.000345700405036114	84	54	75	111	68	155	239	197	63	106	1.00378622347049	1.06984851428833	1.26082331378088	2.28879000848673	1.86423768666776	4.40563053713793	5.98306793972918	6.13950362778895	2.61453366794165	3.18103099853742	Down_gills_Up_hemocyte
XM_027362575.1	-2.00526586600345	1.91055255014532	0.000100909250988882	0.000347722736150122	151	433	678	202	135	67	66	57	25	33	1.80442523504815	8.57860012383051	11.3978427565792	4.16518542084973	3.70106011323746	1.90436932895639	1.65222796661977	1.77640460296432	1.03751336029431	0.990320971242781	Up_gills_Down_hemocyte
XM_027374905.1	2.0153320881655	4.79573986818923	0.000101019945663239	0.000348039245737738	643	550	525	884	342	2092	2325	1830	168	1356	7.68374454394674	10.8966052381219	8.82576319646619	18.2278411486691	9.37601895353491	59.4618005399519	58.203485187742	57.0319372530649	6.97208978117774	40.6931890001579	Down_gills_Up_hemocyte
XM_027372098.1	-1.97580391308989	2.42923687388607	0.000101178314352549	0.000348519855667957	538	455	658	440	251	27	52	43	125	75	6.42901176460863	9.01446433335539	11.0616232062376	9.07268111472218	6.88123028461188	0.767432416146607	1.30175536763982	1.34009470048185	5.18756680147153	2.25072948009723	Up_gills_Down_hemocyte
XM_027364306.1	1.74383418762872	5.44855546767574	0.000101580960667978	0.000349841570676403	710	499	1085	1386	1283	2462	2789	1932	967	3194	8.4843835555244	9.88619275240514	18.2399106060301	28.5789455113749	35.1737787058049	69.9784669834424	69.8191484682204	60.21076654258	40.1310167761838	95.8510661257407	Down_gills_Up_hemocyte
XM_027354316.1	-1.66594327597466	6.05345785851314	0.000102172525906993	0.000351747726654643	10129	7283	6793	2369	2778	774	871	695	1501	1043	121.03988878015	144.290865362258	114.196970273514	48.8481399108565	76.1595925523976	21.9997292628694	21.804402407967	21.6596701589509	62.2923021520702	31.3001446365521	Up_gills_Down_hemocyte
XM_027359050.1	3.40190599911184	2.68957264582921	0.000102164372748651	0.000351747726654643	17	53	82	30	84	296	424	259	12	1034	0.203147211892838	1.05003650476447	1.37850015640043	0.618591894185603	2.30288184823664	8.41333315479243	10.6143129976785	8.07173319592558	0.498006412941267	31.0300570989405	Down_gills_Up_hemocyte
XM_027359048.1	4.02345862684992	2.05271147727987	0.000102991644797582	0.000354369537893319	2	25	17	8	52	164	224	163	18	756	0.0238996719873927	0.49530023809645	0.285786617790334	0.164957838449494	1.42559352509887	4.66144134252013	5.60756158367923	5.07989386461725	0.747009619411901	22.6873531593801	Down_gills_Up_hemocyte
XM_027376724.1	-1.61526560971306	1.3800331288138	0.000103028621820166	0.000354430740364773	360	145	227	147	190	50	61	64	16	21	4.30194095773068	2.87274138095941	3.81609189637681	3.03110028150945	5.2088994186305	1.42117114101223	1.52705918126979	1.99455955420555	0.664008550588356	0.630204254427224	Up_gills_Down_hemocyte
XM_027381876.1	3.13104976084092	2.89136779045303	0.000103092803622002	0.000354585490297649	24	127	82	16	112	209	236	207	222	1294	0.286796063848712	2.51612520952996	1.37850015640043	0.329915676898988	3.07050913098219	5.94049536943114	5.90796666851919	6.45115355813357	9.21311863941344	38.8325859632775	Down_gills_Up_hemocyte
XM_027365165.1	-1.55040015143685	2.71870730756261	0.000104492704434002	0.000359266614090845	1168	519	522	181	434	119	129	116	102	72	13.9574084406373	10.2824329428823	8.77533026391495	3.7321710949198	11.898222882556	3.38238731560912	3.22935466202956	3.61513919199756	4.23305451000077	2.16070030089334	Up_gills_Down_hemocyte
XR_003476582.1	1.72446525179405	0.314987451077617	0.000105211291396499	0.000361602633437538	68	12	26	38	19	56	56	40	76	65	0.812588847571351	0.237744114286296	0.43708541544404	0.783549732635097	0.52088994186305	1.5917116779337	1.40189039591981	1.24659972137847	3.15404061529469	1.95063221608427	Down_gills_Up_hemocyte
XM_027367924.1	-6.25851005730307	4.57161885383472	0.000105333378602772	0.000361954884240594	873	3416	2102	2100	2824	0	4	0	0	98	10.4322068224969	67.6778245334989	35.3366747408989	43.3014325929922	77.4206945169081	0	0.100135028279986	0	0	2.94095318732705	Up_gills_Down_hemocyte
XM_027354497.1	3.3698199213242	5.15596910174771	0.0001055011649037	0.000362464009630087	740	113	114	22	656	1117	1434	1052	3590	2517	8.84287863533529	2.23875707619595	1.91645143694694	0.453634055736109	17.9844106243243	31.7489632902133	35.8984076383751	32.7855726722537	148.986918538262	75.534481352063	Down_gills_Up_hemocyte
XM_027374043.1	-1.63960582218344	2.3144598668411	0.000105852712696983	0.00036360416654515	433	542	572	238	249	111	123	76	21	81	5.17427898527051	10.738109161931	9.61587913976888	4.90749569387245	6.82639976441577	3.15499993304716	3.07915211960958	2.36853947061909	0.871511222647218	2.43078783850501	Up_gills_Down_hemocyte
XM_027357436.1	1.54539113052912	2.21178741167147	0.000106285405592444	0.000365022581125406	107	81	176	177	82	232	337	200	98	296	1.27863245132551	1.6047727714325	2.95873204300581	3.64969217569506	2.24805132804053	6.59423409429677	8.43637613258884	6.23299860689234	4.06705237235368	8.88287901478373	Down_gills_Up_hemocyte
XM_027376680.1	-1.62528451669891	4.16373452534839	0.000106314715974479	0.000365055364203128	3834	1915	1013	752	678	300	293	243	343	203	45.8156711998317	37.9399982381881	17.0295202248005	15.5060368142524	18.5875463464815	8.52702684607341	7.33489082150899	7.57309330737419	14.2346833032379	6.09197445946317	Up_gills_Down_hemocyte
XM_027375610.1	-4.35076961365669	1.71776659233345	0.000106600105986085	0.0003658992673412	76	457	335	132	457	0	0	10	10	26	0.908187535520921	9.0540883524031	5.63167746822128	2.72180433441665	12.5287738648113	0	0	0.311649930344617	0.415005344117723	0.780252886433706	Up_gills_Down_hemocyte
XM_027356198.1	-1.69874084831465	1.96723073324796	0.000107783936404367	0.000369893962353895	432	451	354	265	143	39	62	54	89	36	5.16232914927682	8.93521629525995	5.95108604104577	5.46422839863949	3.92038219402191	1.10851348998954	1.55209293833979	1.68290962386093	3.69354756264773	1.08035015044667	Up_gills_Down_hemocyte
XM_027353780.1	-1.78449262787442	4.17076313659522	0.000108141417023237	0.000371051824710977	2384	1695	2183	1464	371	382	423	313	155	91	28.4884090089721	33.5813561429393	36.6983639197823	30.1872844362574	10.1710614963785	10.8577475173335	10.5892792406085	9.75464281978651	6.4325828338247	2.73088510251797	Up_gills_Down_hemocyte
XM_027375387.1	-2.19211215867156	1.93072968210628	0.000109194595617459	0.000374526310316521	1011	285	209	150	234	28	30	24	79	40	12.081284189627	5.64642271429953	3.5134943010694	3.09295947092801	6.41517086294494	0.795855838966851	0.751012712099897	0.74795983282708	3.27854221853001	1.20038905605186	Up_gills_Down_hemocyte
XR_003477691.1	-2.54429954636205	1.67698000357829	0.000109405889884642	0.000375111710816659	1051	181	155	184	152	25	12	26	58	13	12.5592776293748	3.5859737238183	2.60570151514716	3.79403028433837	4.1671195349044	0.710585570506117	0.300405084839959	0.810289818896004	2.40703099588279	0.390126443216853	Up_gills_Down_hemocyte
